split,stem,class_id,class_name,image_path,mask_path,patch_id,center_x,center_y,patch_size,patch_fg_ratio,patch_area_pixels,patch_bbox_area_ratio,image_h,image_w
train,00000174,61,orange,..\dataset\foodseg103-full\train\img\00000174.jpg,..\dataset\foodseg103-full\train\mask\00000174.png,train_00000174_c61_00,123,92,96,0.1767578125,1629,0.0586395263671875,256,256
train,00000174,94,tea,..\dataset\foodseg103-full\train\img\00000174.jpg,..\dataset\foodseg103-full\train\mask\00000174.png,train_00000174_c94_00,57,75,96,0.6575520833333334,6087,0.1319122314453125,256,256
train,00000175,10,bread,..\dataset\foodseg103-full\train\img\00000175.jpg,..\dataset\foodseg103-full\train\mask\00000175.png,train_00000175_c10_00,1943,791,96,1.0,1038176,0.1345123573636734,2322,4128
train,00000175,10,bread,..\dataset\foodseg103-full\train\img\00000175.jpg,..\dataset\foodseg103-full\train\mask\00000175.png,train_00000175_c10_01,1178,1715,96,1.0,267692,0.05756865572982393,2322,4128
train,00000175,10,bread,..\dataset\foodseg103-full\train\img\00000175.jpg,..\dataset\foodseg103-full\train\mask\00000175.png,train_00000175_c10_02,2625,1640,96,1.0,120213,0.02779405284137572,2322,4128
train,00000175,21,chicken duck,..\dataset\foodseg103-full\train\img\00000175.jpg,..\dataset\foodseg103-full\train\mask\00000175.png,train_00000175_c21_00,1691,1334,96,0.9516059027777778,210019,0.08018275227183196,2322,4128
train,00000175,21,chicken duck,..\dataset\foodseg103-full\train\img\00000175.jpg,..\dataset\foodseg103-full\train\mask\00000175.png,train_00000175_c21_01,2964,1255,96,1.0,84385,0.012894858081445425,2322,4128
train,00000175,30,egg,..\dataset\foodseg103-full\train\img\00000175.jpg,..\dataset\foodseg103-full\train\mask\00000175.png,train_00000175_c30_00,472,2103,96,1.0,428900,0.05571027298706675,2322,4128
train,00000175,30,egg,..\dataset\foodseg103-full\train\img\00000175.jpg,..\dataset\foodseg103-full\train\mask\00000175.png,train_00000175_c30_01,1966,1783,96,1.0,347353,0.06744115103926714,2322,4128
train,00000175,52,lettuce,..\dataset\foodseg103-full\train\img\00000175.jpg,..\dataset\foodseg103-full\train\mask\00000175.png,train_00000175_c52_00,1785,1204,96,0.99609375,309679,0.13576689351601468,2322,4128
train,00000175,82,sauce,..\dataset\foodseg103-full\train\img\00000175.jpg,..\dataset\foodseg103-full\train\mask\00000175.png,train_00000175_c82_00,1809,1486,96,0.6896701388888888,334372,0.07162467700258397,2322,4128
train,00000175,96,tomato,..\dataset\foodseg103-full\train\img\00000175.jpg,..\dataset\foodseg103-full\train\mask\00000175.png,train_00000175_c96_00,2516,1078,96,0.9870876736111112,96482,0.019985778098271338,2322,4128
train,00000175,96,tomato,..\dataset\foodseg103-full\train\img\00000175.jpg,..\dataset\foodseg103-full\train\mask\00000175.png,train_00000175_c96_01,1196,1089,96,0.5574001736111112,77759,0.01560736868110223,2322,4128
train,00000176,10,bread,..\dataset\foodseg103-full\train\img\00000176.jpg,..\dataset\foodseg103-full\train\mask\00000176.png,train_00000176_c10_00,141,60,96,0.4888237847222222,6673,0.1787567138671875,256,256
train,00000176,10,bread,..\dataset\foodseg103-full\train\img\00000176.jpg,..\dataset\foodseg103-full\train\mask\00000176.png,train_00000176_c10_01,144,203,96,0.2591145833333333,4036,0.1215362548828125,256,256
train,00000176,27,cucumber,..\dataset\foodseg103-full\train\img\00000176.jpg,..\dataset\foodseg103-full\train\mask\00000176.png,train_00000176_c27_00,22,173,96,0.412109375,3933,0.0963287353515625,256,256
train,00000176,52,lettuce,..\dataset\foodseg103-full\train\img\00000176.jpg,..\dataset\foodseg103-full\train\mask\00000176.png,train_00000176_c52_00,151,105,96,0.4035373263888889,7544,0.2811279296875,256,256
train,00000176,60,onion,..\dataset\foodseg103-full\train\img\00000176.jpg,..\dataset\foodseg103-full\train\mask\00000176.png,train_00000176_c60_00,78,170,96,0.2261284722222222,1691,0.045501708984375,256,256
train,00000176,60,onion,..\dataset\foodseg103-full\train\img\00000176.jpg,..\dataset\foodseg103-full\train\mask\00000176.png,train_00000176_c60_01,133,124,96,0.1584201388888889,935,0.022216796875,256,256
train,00000176,92,steak,..\dataset\foodseg103-full\train\img\00000176.jpg,..\dataset\foodseg103-full\train\mask\00000176.png,train_00000176_c92_00,168,170,96,0.5113932291666666,6030,0.1494140625,256,256
train,00000176,96,tomato,..\dataset\foodseg103-full\train\img\00000176.jpg,..\dataset\foodseg103-full\train\mask\00000176.png,train_00000176_c96_00,143,139,96,0.16493055555555555,1596,0.055389404296875,256,256
train,00000177,45,ice cream,..\dataset\foodseg103-full\train\img\00000177.jpg,..\dataset\foodseg103-full\train\mask\00000177.png,train_00000177_c45_00,1162,785,96,1.0,309491,0.06750408496732026,1836,3264
train,00000177,80,rice,..\dataset\foodseg103-full\train\img\00000177.jpg,..\dataset\foodseg103-full\train\mask\00000177.png,train_00000177_c80_00,2447,410,96,1.0,499965,0.12408238417916186,1836,3264
train,00000178,11,broccoli,..\dataset\foodseg103-full\train\img\00000178.jpg,..\dataset\foodseg103-full\train\mask\00000178.png,train_00000178_c11_00,150,118,96,0.8088107638888888,9540,0.07523860837438423,406,512
train,00000178,15,carrot,..\dataset\foodseg103-full\train\img\00000178.jpg,..\dataset\foodseg103-full\train\mask\00000178.png,train_00000178_c15_00,267,102,96,0.6695963541666666,9087,0.09351908866995073,406,512
train,00000178,73,pork,..\dataset\foodseg103-full\train\img\00000178.jpg,..\dataset\foodseg103-full\train\mask\00000178.png,train_00000178_c73_00,245,283,96,0.8068576388888888,11639,0.09284559729064039,406,512
train,00000178,74,potato,..\dataset\foodseg103-full\train\img\00000178.jpg,..\dataset\foodseg103-full\train\mask\00000178.png,train_00000178_c74_00,201,191,96,0.5213758680555556,4895,0.0324286099137931,406,512
train,00000178,74,potato,..\dataset\foodseg103-full\train\img\00000178.jpg,..\dataset\foodseg103-full\train\mask\00000178.png,train_00000178_c74_01,335,183,96,0.1593967013888889,1469,0.013200431034482759,406,512
train,00000178,92,steak,..\dataset\foodseg103-full\train\img\00000178.jpg,..\dataset\foodseg103-full\train\mask\00000178.png,train_00000178_c92_00,272,190,96,0.9219835069444444,11699,0.10242360683497537,406,512
train,00000179,11,broccoli,..\dataset\foodseg103-full\train\img\00000179.jpg,..\dataset\foodseg103-full\train\mask\00000179.png,train_00000179_c11_00,407,93,96,0.9905598958333334,27588,0.2624715169270833,384,512
train,00000179,23,cilantro mint,..\dataset\foodseg103-full\train\img\00000179.jpg,..\dataset\foodseg103-full\train\mask\00000179.png,train_00000179_c23_00,91,79,96,0.9233940972222222,16219,0.149566650390625,384,512
train,00000179,35,fish,..\dataset\foodseg103-full\train\img\00000179.jpg,..\dataset\foodseg103-full\train\mask\00000179.png,train_00000179_c35_00,337,250,96,1.0,68458,0.4990946451822917,384,512
train,00000179,51,lemon,..\dataset\foodseg103-full\train\img\00000179.jpg,..\dataset\foodseg103-full\train\mask\00000179.png,train_00000179_c51_00,159,169,96,0.8485243055555556,14902,0.1255035400390625,384,512
train,00000179,92,steak,..\dataset\foodseg103-full\train\img\00000179.jpg,..\dataset\foodseg103-full\train\mask\00000179.png,train_00000179_c92_00,253,31,96,0.7145182291666666,12269,0.09175618489583333,384,512
train,00000179,92,steak,..\dataset\foodseg103-full\train\img\00000179.jpg,..\dataset\foodseg103-full\train\mask\00000179.png,train_00000179_c92_01,460,19,96,0.4071180555555556,3945,0.0272369384765625,384,512
train,00000180,23,cilantro mint,..\dataset\foodseg103-full\train\img\00000180.jpg,..\dataset\foodseg103-full\train\mask\00000180.png,train_00000180_c23_00,383,124,96,0.9991319444444444,35007,0.2427533586448598,428,640
train,00000180,51,lemon,..\dataset\foodseg103-full\train\img\00000180.jpg,..\dataset\foodseg103-full\train\mask\00000180.png,train_00000180_c51_00,239,227,96,0.8327907986111112,13474,0.08048335280373832,428,640
train,00000180,69,pie,..\dataset\foodseg103-full\train\img\00000180.jpg,..\dataset\foodseg103-full\train\mask\00000180.png,train_00000180_c69_00,436,283,96,1.0,42567,0.2301693925233645,428,640
train,00000181,11,broccoli,..\dataset\foodseg103-full\train\img\00000181.jpg,..\dataset\foodseg103-full\train\mask\00000181.png,train_00000181_c11_00,47,76,96,0.4226345486111111,4649,0.317675,200,200
train,00000181,21,chicken duck,..\dataset\foodseg103-full\train\img\00000181.jpg,..\dataset\foodseg103-full\train\mask\00000181.png,train_00000181_c21_00,102,119,96,0.5974392361111112,8326,0.297475,200,200
train,00000181,80,rice,..\dataset\foodseg103-full\train\img\00000181.jpg,..\dataset\foodseg103-full\train\mask\00000181.png,train_00000181_c80_00,99,76,96,0.23621961805555555,2321,0.13395,200,200
train,00000181,96,tomato,..\dataset\foodseg103-full\train\img\00000181.jpg,..\dataset\foodseg103-full\train\mask\00000181.png,train_00000181_c96_00,100,160,96,0.3274739583333333,3396,0.1479,200,200
train,00000182,36,french beans,..\dataset\foodseg103-full\train\img\00000182.jpg,..\dataset\foodseg103-full\train\mask\00000182.png,train_00000182_c36_00,1548,1097,96,1.0,762725,0.31445274631363307,1831,1907
train,00000182,74,potato,..\dataset\foodseg103-full\train\img\00000182.jpg,..\dataset\foodseg103-full\train\mask\00000182.png,train_00000182_c74_00,1430,277,96,1.0,541546,0.21019229221612176,1831,1907
train,00000182,92,steak,..\dataset\foodseg103-full\train\img\00000182.jpg,..\dataset\foodseg103-full\train\mask\00000182.png,train_00000182_c92_00,570,1023,96,1.0,1408031,0.47772313735620614,1831,1907
train,00000183,23,cilantro mint,..\dataset\foodseg103-full\train\img\00000183.jpg,..\dataset\foodseg103-full\train\mask\00000183.png,train_00000183_c23_00,278,108,96,0.8399522569444444,10114,0.09256998697916667,384,512
train,00000183,45,ice cream,..\dataset\foodseg103-full\train\img\00000183.jpg,..\dataset\foodseg103-full\train\mask\00000183.png,train_00000183_c45_00,216,298,96,0.8283420138888888,14997,0.2101287841796875,384,512
train,00000183,45,ice cream,..\dataset\foodseg103-full\train\img\00000183.jpg,..\dataset\foodseg103-full\train\mask\00000183.png,train_00000183_c45_01,443,185,96,0.3145616319444444,5333,0.08800252278645833,384,512
train,00000183,74,potato,..\dataset\foodseg103-full\train\img\00000183.jpg,..\dataset\foodseg103-full\train\mask\00000183.png,train_00000183_c74_00,266,188,96,0.8127170138888888,66530,0.5580902099609375,384,512
train,00000184,45,ice cream,..\dataset\foodseg103-full\train\img\00000184.jpg,..\dataset\foodseg103-full\train\mask\00000184.png,train_00000184_c45_00,223,183,96,1.0,19120,0.12958768427518427,407,512
train,00000184,52,lettuce,..\dataset\foodseg103-full\train\img\00000184.jpg,..\dataset\foodseg103-full\train\mask\00000184.png,train_00000184_c52_00,150,135,96,0.6606987847222222,38831,0.4303593366093366,407,512
train,00000184,69,pie,..\dataset\foodseg103-full\train\img\00000184.jpg,..\dataset\foodseg103-full\train\mask\00000184.png,train_00000184_c69_00,379,112,96,0.7935112847222222,10090,0.09452741093366093,407,512
train,00000184,74,potato,..\dataset\foodseg103-full\train\img\00000184.jpg,..\dataset\foodseg103-full\train\mask\00000184.png,train_00000184_c74_00,379,215,96,0.8694661458333334,16887,0.16604921683046683,407,512
train,00000184,82,sauce,..\dataset\foodseg103-full\train\img\00000184.jpg,..\dataset\foodseg103-full\train\mask\00000184.png,train_00000184_c82_00,260,313,96,0.9381510416666666,11884,0.0803708538083538,407,512
train,00000185,10,bread,..\dataset\foodseg103-full\train\img\00000185.jpg,..\dataset\foodseg103-full\train\mask\00000185.png,train_00000185_c10_00,184,207,96,1.0,86472,0.5582909399224806,512,387
train,00000185,68,pepper,..\dataset\foodseg103-full\train\img\00000185.jpg,..\dataset\foodseg103-full\train\mask\00000185.png,train_00000185_c68_00,208,408,96,0.9375,32579,0.30301195090439276,512,387
train,00000186,13,cake,..\dataset\foodseg103-full\train\img\00000186.jpg,..\dataset\foodseg103-full\train\mask\00000186.png,train_00000186_c13_00,158,24,96,0.5769314236111112,10480,0.15597858417608565,205,410
train,00000186,13,cake,..\dataset\foodseg103-full\train\img\00000186.jpg,..\dataset\foodseg103-full\train\mask\00000186.png,train_00000186_c13_01,254,160,96,0.8221571180555556,10331,0.17223081499107673,205,410
train,00000186,51,lemon,..\dataset\foodseg103-full\train\img\00000186.jpg,..\dataset\foodseg103-full\train\mask\00000186.png,train_00000186_c51_00,308,96,96,0.482421875,4694,0.08701963117192148,205,410
train,00000187,3,asparagus,..\dataset\foodseg103-full\train\img\00000187.jpg,..\dataset\foodseg103-full\train\mask\00000187.png,train_00000187_c3_00,433,134,96,0.4940321180555556,7856,0.134033203125,384,512
train,00000187,10,bread,..\dataset\foodseg103-full\train\img\00000187.jpg,..\dataset\foodseg103-full\train\mask\00000187.png,train_00000187_c10_00,46,92,96,0.7197265625,7350,0.057535807291666664,384,512
train,00000187,21,chicken duck,..\dataset\foodseg103-full\train\img\00000187.jpg,..\dataset\foodseg103-full\train\mask\00000187.png,train_00000187_c21_00,173,117,96,0.6771918402777778,11303,0.15883382161458334,384,512
train,00000187,45,ice cream,..\dataset\foodseg103-full\train\img\00000187.jpg,..\dataset\foodseg103-full\train\mask\00000187.png,train_00000187_c45_00,295,176,96,1.0,33675,0.2190399169921875,384,512
train,00000187,73,pork,..\dataset\foodseg103-full\train\img\00000187.jpg,..\dataset\foodseg103-full\train\mask\00000187.png,train_00000187_c73_00,215,298,96,0.5708550347222222,71789,0.6484375,384,512
train,00000187,91,spring onion,..\dataset\foodseg103-full\train\img\00000187.jpg,..\dataset\foodseg103-full\train\mask\00000187.png,train_00000187_c91_00,470,214,96,0.5513237847222222,5226,0.05126953125,384,512
train,00000188,10,bread,..\dataset\foodseg103-full\train\img\00000188.jpg,..\dataset\foodseg103-full\train\mask\00000188.png,train_00000188_c10_00,248,286,96,0.3709852430555556,35135,0.5445157797029703,404,512
train,00000188,10,bread,..\dataset\foodseg103-full\train\img\00000188.jpg,..\dataset\foodseg103-full\train\mask\00000188.png,train_00000188_c10_01,322,41,96,0.9171006944444444,34082,0.20256420173267325,404,512
train,00000188,52,lettuce,..\dataset\foodseg103-full\train\img\00000188.jpg,..\dataset\foodseg103-full\train\mask\00000188.png,train_00000188_c52_00,351,127,96,0.7508680555555556,22556,0.17404084158415842,404,512
train,00000188,52,lettuce,..\dataset\foodseg103-full\train\img\00000188.jpg,..\dataset\foodseg103-full\train\mask\00000188.png,train_00000188_c52_01,131,92,96,0.6170789930555556,6123,0.05051535426980198,404,512
train,00000188,82,sauce,..\dataset\foodseg103-full\train\img\00000188.jpg,..\dataset\foodseg103-full\train\mask\00000188.png,train_00000188_c82_00,394,275,96,0.7658420138888888,14459,0.10747021967821782,404,512
train,00000188,82,sauce,..\dataset\foodseg103-full\train\img\00000188.jpg,..\dataset\foodseg103-full\train\mask\00000188.png,train_00000188_c82_01,192,208,96,0.8219401041666666,13844,0.14965095142326731,404,512
train,00000188,96,tomato,..\dataset\foodseg103-full\train\img\00000188.jpg,..\dataset\foodseg103-full\train\mask\00000188.png,train_00000188_c96_00,377,204,96,0.7543402777777778,20762,0.16963180693069307,404,512
train,00000188,96,tomato,..\dataset\foodseg103-full\train\img\00000188.jpg,..\dataset\foodseg103-full\train\mask\00000188.png,train_00000188_c96_01,196,101,96,0.3414713541666667,3182,0.03196550123762376,404,512
train,00000189,21,chicken duck,..\dataset\foodseg103-full\train\img\00000189.jpg,..\dataset\foodseg103-full\train\mask\00000189.png,train_00000189_c21_00,315,201,96,1.0,83339,0.646453857421875,384,512
train,00000189,82,sauce,..\dataset\foodseg103-full\train\img\00000189.jpg,..\dataset\foodseg103-full\train\mask\00000189.png,train_00000189_c82_00,116,169,96,0.9775390625,12518,0.0823974609375,384,512
train,00000190,11,broccoli,..\dataset\foodseg103-full\train\img\00000190.jpg,..\dataset\foodseg103-full\train\mask\00000190.png,train_00000190_c11_00,157,273,96,1.0,22772,0.17436365927419356,372,512
train,00000190,17,cauliflower,..\dataset\foodseg103-full\train\img\00000190.jpg,..\dataset\foodseg103-full\train\mask\00000190.png,train_00000190_c17_00,65,179,96,0.9772135416666666,18228,0.1369077620967742,372,512
train,00000190,62,other ingredients,..\dataset\foodseg103-full\train\img\00000190.jpg,..\dataset\foodseg103-full\train\mask\00000190.png,train_00000190_c62_00,349,246,96,0.7748480902777778,24010,0.28685210853494625,372,512
train,00000190,73,pork,..\dataset\foodseg103-full\train\img\00000190.jpg,..\dataset\foodseg103-full\train\mask\00000190.png,train_00000190_c73_00,266,117,96,1.0,31181,0.23702116935483872,372,512
train,00000190,74,potato,..\dataset\foodseg103-full\train\img\00000190.jpg,..\dataset\foodseg103-full\train\mask\00000190.png,train_00000190_c74_00,402,276,96,0.6569010416666666,34346,0.4309475806451613,372,512
train,00000191,13,cake,..\dataset\foodseg103-full\train\img\00000191.jpg,..\dataset\foodseg103-full\train\mask\00000191.png,train_00000191_c13_00,125,116,96,0.90234375,13919,0.3614501953125,256,256
train,00000191,19,cheese butter,..\dataset\foodseg103-full\train\img\00000191.jpg,..\dataset\foodseg103-full\train\mask\00000191.png,train_00000191_c19_00,179,143,96,0.13444010416666666,1239,0.037811279296875,256,256
train,00000191,23,cilantro mint,..\dataset\foodseg103-full\train\img\00000191.jpg,..\dataset\foodseg103-full\train\mask\00000191.png,train_00000191_c23_00,72,80,96,0.2759331597222222,2543,0.06744384765625,256,256
