split,stem,image_path,mask_path,height,width,total_pixels,fg_pixels,bg_pixels,fg_ratio,bg_ratio,num_present_classes,present_classes,num_connected_components,largest_component_area,median_component_area,class_0_pixels,class_1_pixels,class_2_pixels,class_3_pixels,class_4_pixels,class_5_pixels,class_6_pixels,class_7_pixels,class_8_pixels,class_9_pixels,class_10_pixels,class_11_pixels,class_12_pixels,class_13_pixels,class_14_pixels,class_15_pixels,class_16_pixels,class_17_pixels,class_18_pixels,class_19_pixels,class_20_pixels,class_21_pixels,class_22_pixels,class_23_pixels,class_24_pixels,class_25_pixels,class_26_pixels,class_27_pixels,class_28_pixels,class_29_pixels,class_30_pixels,class_31_pixels,class_32_pixels,class_33_pixels,class_34_pixels,class_35_pixels,class_36_pixels,class_37_pixels,class_38_pixels,class_39_pixels,class_40_pixels,class_41_pixels,class_42_pixels,class_43_pixels,class_44_pixels,class_45_pixels,class_46_pixels,class_47_pixels,class_48_pixels,class_49_pixels,class_50_pixels,class_51_pixels,class_52_pixels,class_53_pixels,class_54_pixels,class_55_pixels,class_56_pixels,class_57_pixels,class_58_pixels,class_59_pixels,class_60_pixels,class_61_pixels,class_62_pixels,class_63_pixels,class_64_pixels,class_65_pixels,class_66_pixels,class_67_pixels,class_68_pixels,class_69_pixels,class_70_pixels,class_71_pixels,class_72_pixels,class_73_pixels,class_74_pixels,class_75_pixels,class_76_pixels,class_77_pixels,class_78_pixels,class_79_pixels,class_80_pixels,class_81_pixels,class_82_pixels,class_83_pixels,class_84_pixels,class_85_pixels,class_86_pixels,class_87_pixels,class_88_pixels,class_89_pixels,class_90_pixels,class_91_pixels,class_92_pixels,class_93_pixels,class_94_pixels,class_95_pixels,class_96_pixels,class_97_pixels,class_98_pixels,class_99_pixels,class_100_pixels,class_101_pixels,class_102_pixels,class_103_pixels
train,00000808,..\dataset\foodseg103-full\train\img\00000808.jpg,..\dataset\foodseg103-full\train\mask\00000808.png,384,512,196608,127322,69286,0.6475931803385416,0.3524068196614583,4,"[15, 21, 36, 60]",1,127322,127322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15858,0,0,0,0,0,68623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69286
train,00000809,..\dataset\foodseg103-full\train\img\00000809.jpg,..\dataset\foodseg103-full\train\mask\00000809.png,480,640,307200,239696,67504,0.7802604166666667,0.21973958333333332,5,"[15, 23, 57, 82, 92]",1,239696,239696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9573,0,0,0,0,0,0,0,26146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57479,0,0,0,0,0,0,0,0,0,85733,0,0,0,0,0,0,0,0,0,0,67504
train,00000810,..\dataset\foodseg103-full\train\img\00000810.jpg,..\dataset\foodseg103-full\train\mask\00000810.png,256,256,65536,47313,18223,0.7219390869140625,0.2780609130859375,3,"[11, 73, 80]",1,47313,47313.0,0,0,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21760,0,0,0,0,0,0,13453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18223
train,00000811,..\dataset\foodseg103-full\train\img\00000811.jpg,..\dataset\foodseg103-full\train\mask\00000811.png,387,512,198144,122371,75773,0.6175861999354005,0.38241380006459946,4,"[21, 36, 60, 74]",1,122371,122371.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47025,0,0,0,0,0,0,0,0,0,0,0,0,0,12273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75773
train,00000812,..\dataset\foodseg103-full\train\img\00000812.jpg,..\dataset\foodseg103-full\train\mask\00000812.png,256,256,65536,49829,15707,0.7603302001953125,0.2396697998046875,6,"[10, 52, 60, 92, 95, 96]",1,49829,49829.0,0,0,0,0,0,0,0,0,0,0,4777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9726,0,0,0,0,0,0,0,6868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19500,0,0,3048,5910,0,0,0,0,0,0,15707
train,00000813,..\dataset\foodseg103-full\train\img\00000813.jpg,..\dataset\foodseg103-full\train\mask\00000813.png,1936,2592,5018112,1869063,3149049,0.3724633886210591,0.6275366113789409,5,"[36, 56, 64, 73, 94]",3,1600050,230816.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230816,0,0,0,0,0,0,0,428842,0,0,0,0,0,0,0,0,822970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38197,0,0,0,0,0,0,0,0,3149049
train,00000814,..\dataset\foodseg103-full\train\img\00000814.jpg,..\dataset\foodseg103-full\train\mask\00000814.png,256,256,65536,27973,37563,0.4268341064453125,0.5731658935546875,6,"[15, 18, 23, 27, 82, 96]",2,22570,13986.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5224,0,0,7416,0,0,0,0,718,0,0,0,7377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4685,0,0,0,0,0,0,0,0,0,0,0,0,0,2553,0,0,0,0,0,0,37563
train,00000815,..\dataset\foodseg103-full\train\img\00000815.jpg,..\dataset\foodseg103-full\train\mask\00000815.png,2448,3264,7990272,5598289,2391983,0.7006381009307318,0.29936189906926824,6,"[10, 11, 15, 17, 73, 80]",1,5598289,5598289.0,0,0,0,0,0,0,0,0,0,0,645087,323518,0,0,0,193624,0,307729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2249609,0,0,0,0,0,0,1878722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2391983
train,00000816,..\dataset\foodseg103-full\train\img\00000816.jpg,..\dataset\foodseg103-full\train\mask\00000816.png,384,512,196608,124910,71698,0.6353251139322916,0.3646748860677083,2,"[13, 93]",1,124910,124910.0,0,0,0,0,0,0,0,0,0,0,0,0,0,61237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63673,0,0,0,0,0,0,0,0,0,71698
train,00000817,..\dataset\foodseg103-full\train\img\00000817.jpg,..\dataset\foodseg103-full\train\mask\00000817.png,1333,1000,1333000,316382,1016618,0.23734583645911478,0.7626541635408852,6,"[4, 12, 38, 51, 82, 96]",2,299110,158191.0,0,0,0,0,18989,0,0,0,0,0,0,0,81402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143096,0,0,0,0,0,0,0,0,0,0,0,0,17157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17272,0,0,0,0,0,0,0,0,0,0,0,0,0,38466,0,0,0,0,0,0,1016618
train,00000818,..\dataset\foodseg103-full\train\img\00000818.jpg,..\dataset\foodseg103-full\train\mask\00000818.png,307,410,125870,44069,81801,0.3501151982203861,0.6498848017796139,3,"[42, 57, 92]",1,44069,44069.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10399,0,0,0,0,0,0,0,0,0,0,81801
train,00000819,..\dataset\foodseg103-full\train\img\00000819.jpg,..\dataset\foodseg103-full\train\mask\00000819.png,273,410,111930,30162,81768,0.26947199142321093,0.730528008576789,3,"[21, 69, 82]",2,20658,15081.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16686,0,0,0,0,0,0,0,0,0,0,0,0,9504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81768
train,00000820,..\dataset\foodseg103-full\train\img\00000820.jpg,..\dataset\foodseg103-full\train\mask\00000820.png,256,256,65536,46589,18947,0.7108917236328125,0.2891082763671875,3,"[6, 10, 93]",1,46589,46589.0,0,0,0,0,0,0,3538,0,0,0,25466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17585,0,0,0,0,0,0,0,0,0,18947
train,00000821,..\dataset\foodseg103-full\train\img\00000821.jpg,..\dataset\foodseg103-full\train\mask\00000821.png,384,512,196608,75974,120634,0.3864237467447917,0.6135762532552084,3,"[20, 22, 45]",1,75974,75974.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21704,0,12014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120634
train,00000822,..\dataset\foodseg103-full\train\img\00000822.jpg,..\dataset\foodseg103-full\train\mask\00000822.png,1936,1936,3748096,1601711,2146385,0.42733990804931354,0.5726600919506865,6,"[24, 27, 38, 55, 69, 82]",2,1580073,800855.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21638,0,0,263518,0,0,0,0,0,0,0,0,0,0,503985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156842,0,0,0,0,0,0,0,0,0,0,0,0,0,602779,0,0,0,0,0,0,0,0,0,0,0,0,52949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146385
train,00000823,..\dataset\foodseg103-full\train\img\00000823.jpg,..\dataset\foodseg103-full\train\mask\00000823.png,384,512,196608,97997,98611,0.4984385172526042,0.5015614827473959,2,"[13, 20]",1,97997,97997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,94759,0,0,0,0,0,0,3238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98611
train,00000824,..\dataset\foodseg103-full\train\img\00000824.jpg,..\dataset\foodseg103-full\train\mask\00000824.png,384,512,196608,52739,143869,0.2682444254557292,0.7317555745442709,2,"[8, 24]",2,32208,26369.5,0,0,0,0,0,0,0,0,32208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143869
train,00000825,..\dataset\foodseg103-full\train\img\00000825.jpg,..\dataset\foodseg103-full\train\mask\00000825.png,384,512,196608,116578,80030,0.5929463704427084,0.4070536295572917,2,"[13, 93]",1,116578,116578.0,0,0,0,0,0,0,0,0,0,0,0,0,0,91416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25162,0,0,0,0,0,0,0,0,0,80030
train,00000826,..\dataset\foodseg103-full\train\img\00000826.jpg,..\dataset\foodseg103-full\train\mask\00000826.png,384,512,196608,143138,53470,0.7280375162760416,0.2719624837239583,3,"[10, 21, 25]",1,143138,143138.0,0,0,0,0,0,0,0,0,0,0,34797,0,0,0,0,0,0,0,0,0,0,84255,0,0,0,24086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53470
train,00000827,..\dataset\foodseg103-full\train\img\00000827.jpg,..\dataset\foodseg103-full\train\mask\00000827.png,750,1000,750000,374969,375031,0.49995866666666666,0.5000413333333333,2,"[69, 82]",2,353118,187484.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353118,0,0,0,0,0,0,0,0,0,0,0,0,21851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375031
train,00000828,..\dataset\foodseg103-full\train\img\00000828.jpg,..\dataset\foodseg103-full\train\mask\00000828.png,256,256,65536,41985,23551,0.6406402587890625,0.3593597412109375,3,"[10, 82, 92]",1,41985,41985.0,0,0,0,0,0,0,0,0,0,0,22692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4954,0,0,0,0,0,0,0,0,0,14339,0,0,0,0,0,0,0,0,0,0,23551
train,00000829,..\dataset\foodseg103-full\train\img\00000829.jpg,..\dataset\foodseg103-full\train\mask\00000829.png,366,512,187392,146111,41281,0.7797077783469946,0.22029222165300547,6,"[18, 23, 69, 74, 82, 96]",1,146111,146111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28080,0,0,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47572,0,0,0,0,30127,0,0,0,0,0,0,0,29236,0,0,0,0,0,0,0,0,0,0,0,0,0,10613,0,0,0,0,0,0,41281
train,00000830,..\dataset\foodseg103-full\train\img\00000830.jpg,..\dataset\foodseg103-full\train\mask\00000830.png,364,512,186368,85447,100921,0.45848536229395603,0.5415146377060439,3,"[10, 30, 77]",2,83289,42723.5,0,0,0,0,0,0,0,0,0,0,36564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100921
train,00000831,..\dataset\foodseg103-full\train\img\00000831.jpg,..\dataset\foodseg103-full\train\mask\00000831.png,341,512,174592,135828,38764,0.7779737903225806,0.22202620967741934,3,"[15, 74, 92]",1,135828,135828.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19160,0,0,0,0,0,0,0,0,0,0,38764
train,00000832,..\dataset\foodseg103-full\train\img\00000832.jpg,..\dataset\foodseg103-full\train\mask\00000832.png,256,256,65536,23493,42043,0.3584747314453125,0.6415252685546875,3,"[22, 45, 93]",1,23493,23493.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11704,0,0,0,0,0,0,0,0,0,42043
train,00000833,..\dataset\foodseg103-full\train\img\00000833.jpg,..\dataset\foodseg103-full\train\mask\00000833.png,512,512,262144,103245,158899,0.3938484191894531,0.6061515808105469,4,"[21, 27, 80, 96]",1,103245,103245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39854,0,0,0,0,0,23222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8721,0,0,0,0,0,0,158899
train,00000834,..\dataset\foodseg103-full\train\img\00000834.jpg,..\dataset\foodseg103-full\train\mask\00000834.png,384,512,196608,148843,47765,0.7570546468098959,0.24294535319010416,5,"[3, 15, 23, 35, 80]",1,148843,148843.0,0,0,0,1775,0,0,0,0,0,0,0,0,0,0,0,102342,0,0,0,0,0,0,0,8334,0,0,0,0,0,0,0,0,0,0,0,18187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47765
train,00000835,..\dataset\foodseg103-full\train\img\00000835.jpg,..\dataset\foodseg103-full\train\mask\00000835.png,384,512,196608,82404,114204,0.41912841796875,0.58087158203125,4,"[10, 23, 35, 82]",1,82404,82404.0,0,0,0,0,0,0,0,0,0,0,18223,0,0,0,0,0,0,0,0,0,0,0,0,13873,0,0,0,0,0,0,0,0,0,0,0,34606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114204
train,00000836,..\dataset\foodseg103-full\train\img\00000836.jpg,..\dataset\foodseg103-full\train\mask\00000836.png,384,512,196608,112325,84283,0.5713144938151041,0.4286855061848958,4,"[11, 15, 21, 82]",1,112325,112325.0,0,0,0,0,0,0,0,0,0,0,0,27805,0,0,0,24686,0,0,0,0,0,51144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84283
train,00000837,..\dataset\foodseg103-full\train\img\00000837.jpg,..\dataset\foodseg103-full\train\mask\00000837.png,340,512,174080,116534,57546,0.6694278492647059,0.3305721507352941,3,"[25, 69, 82]",2,115716,58267.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69162,0,0,0,0,0,0,0,0,0,0,0,0,27048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57546
train,00000838,..\dataset\foodseg103-full\train\img\00000838.jpg,..\dataset\foodseg103-full\train\mask\00000838.png,428,642,274776,93947,180829,0.34190395085451425,0.6580960491454858,7,"[3, 15, 45, 68, 88, 96, 100]",5,73350,1354.0,0,0,0,11715,0,0,0,0,0,0,0,0,0,0,0,13845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10203,0,0,0,0,0,0,0,7619,0,0,0,5927,0,0,180829
train,00000839,..\dataset\foodseg103-full\train\img\00000839.jpg,..\dataset\foodseg103-full\train\mask\00000839.png,409,512,209408,102990,106418,0.491815021393643,0.5081849786063569,4,"[15, 52, 69, 96]",1,102990,102990.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6949,0,0,0,0,0,0,106418
train,00000840,..\dataset\foodseg103-full\train\img\00000840.jpg,..\dataset\foodseg103-full\train\mask\00000840.png,204,307,62628,18940,43688,0.3024206425241106,0.6975793574758894,3,"[9, 13, 45]",1,18940,18940.0,0,0,0,0,0,0,0,0,0,2446,0,0,0,10426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43688
train,00000841,..\dataset\foodseg103-full\train\img\00000841.jpg,..\dataset\foodseg103-full\train\mask\00000841.png,341,512,174592,140334,34258,0.8037825329912024,0.19621746700879766,4,"[11, 57, 77, 87]",1,140334,140334.0,0,0,0,0,0,0,0,0,0,0,0,41639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5267,0,0,0,0,0,0,0,0,0,32513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34258
train,00000842,..\dataset\foodseg103-full\train\img\00000842.jpg,..\dataset\foodseg103-full\train\mask\00000842.png,401,512,205312,160655,44657,0.7824920121571073,0.21750798784289277,4,"[1, 11, 21, 25]",1,160655,160655.0,0,74587,0,0,0,0,0,0,0,0,0,39928,0,0,0,0,0,0,0,0,0,2097,0,0,0,44043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44657
train,00000843,..\dataset\foodseg103-full\train\img\00000843.jpg,..\dataset\foodseg103-full\train\mask\00000843.png,256,256,65536,46165,19371,0.7044219970703125,0.2955780029296875,6,"[10, 19, 37, 60, 89, 92]",2,37802,23082.5,0,0,0,0,0,0,0,0,0,0,8460,0,0,0,0,0,0,0,0,3048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8363,0,0,3407,0,0,0,0,0,0,0,0,0,0,19371
train,00000844,..\dataset\foodseg103-full\train\img\00000844.jpg,..\dataset\foodseg103-full\train\mask\00000844.png,384,512,196608,119206,77402,0.6063130696614584,0.3936869303385417,4,"[36, 60, 74, 92]",1,119206,119206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16688,0,0,0,0,0,0,0,0,0,0,0,0,0,27978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39590,0,0,0,0,0,0,0,0,0,0,77402
train,00000845,..\dataset\foodseg103-full\train\img\00000845.jpg,..\dataset\foodseg103-full\train\mask\00000845.png,384,512,196608,151252,45356,0.7693074544270834,0.23069254557291666,3,"[11, 35, 51]",1,151252,151252.0,0,0,0,0,0,0,0,0,0,0,0,45893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45356
train,00000846,..\dataset\foodseg103-full\train\img\00000846.jpg,..\dataset\foodseg103-full\train\mask\00000846.png,428,640,273920,67748,206172,0.24732768691588786,0.7526723130841122,2,"[11, 45]",1,67748,67748.0,0,0,0,0,0,0,0,0,0,0,0,58209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206172
train,00000847,..\dataset\foodseg103-full\train\img\00000847.jpg,..\dataset\foodseg103-full\train\mask\00000847.png,384,512,196608,124343,72265,0.6324412027994791,0.3675587972005208,4,"[42, 60, 64, 83]",1,124343,124343.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8697,0,0,0,70592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72265
