split,stem,class_id,class_name,area_pixels,area_ratio,bbox_x,bbox_y,bbox_w,bbox_h,bbox_area,bbox_area_ratio
train,00000316,68,pepper,925,0.0141143798828125,158,0,47,27,1269,0.0193634033203125
train,00000316,68,pepper,586,0.008941650390625,206,0,50,33,1650,0.025177001953125
train,00000316,68,pepper,5714,0.087188720703125,0,51,79,121,9559,0.1458587646484375
train,00000316,68,pepper,2625,0.0400543212890625,61,132,55,67,3685,0.0562286376953125
train,00000317,11,broccoli,18851,0.09588114420572917,79,48,181,216,39096,0.1988525390625
train,00000317,11,broccoli,21674,0.11023966471354167,257,71,187,198,37026,0.188323974609375
train,00000317,80,rice,1140,0.00579833984375,274,82,54,59,3186,0.016204833984375
train,00000317,80,rice,1079,0.005488077799479167,378,166,80,52,4160,0.021158854166666668
train,00000317,80,rice,8417,0.042811075846354164,85,200,92,151,13892,0.07065836588541667
train,00000317,80,rice,2308,0.011739095052083334,309,296,88,65,5720,0.029093424479166668
train,00000317,87,shrimp,11347,0.057713826497395836,181,60,122,161,19642,0.09990437825520833
train,00000317,87,shrimp,3595,0.018285115559895832,38,177,83,94,7802,0.039683024088541664
train,00000317,87,shrimp,1561,0.007939656575520834,373,176,60,44,2640,0.013427734375
train,00000317,87,shrimp,10809,0.0549774169921875,167,257,147,127,18669,0.0949554443359375
train,00000317,87,shrimp,1702,0.008656819661458334,381,267,56,43,2408,0.012247721354166666
train,00000317,99,white button mushroom,4536,0.0230712890625,170,219,96,99,9504,0.04833984375
train,00000317,99,white button mushroom,5313,0.0270233154296875,281,252,111,79,8769,0.0446014404296875
train,00000318,10,bread,8118,0.03857778284671533,79,141,200,83,16600,0.07888534063260341
train,00000318,19,cheese butter,11379,0.0540744753649635,155,17,136,134,18224,0.08660279805352798
train,00000318,27,cucumber,3017,0.01433717305352798,268,0,67,64,4288,0.02037712895377129
train,00000318,27,cucumber,2800,0.01330596107055961,302,36,82,64,5248,0.024939172749391728
train,00000318,27,cucumber,3552,0.01687956204379562,369,56,82,71,5822,0.027666894768856448
train,00000318,52,lettuce,12589,0.05982455139902677,271,0,227,183,41541,0.19740818886861314
train,00000318,69,pie,14760,0.07014142335766424,73,22,152,154,23408,0.11123783454987834
train,00000318,74,potato,59628,0.2833599452554745,101,169,390,237,92430,0.4392392791970803
train,00000318,96,tomato,10897,0.05178394920924574,286,0,182,160,29120,0.13838199513381996
train,00000319,7,bean sprouts,91949,0.12259866666666666,0,198,479,542,259618,0.3461573333333333
train,00000319,21,chicken duck,314852,0.41980266666666666,187,52,680,698,474640,0.6328533333333334
train,00000319,96,tomato,133769,0.17835866666666667,603,0,397,526,208822,0.2784293333333333
train,00000320,15,carrot,56196,0.29190907579787234,24,214,488,162,79056,0.41065492021276595
train,00000320,23,cilantro mint,5615,0.02916701296542553,36,8,195,87,16965,0.08812437666223404
train,00000320,23,cilantro mint,1896,0.00984873670212766,244,53,74,72,5328,0.027676196808510637
train,00000320,50,lamb,54031,0.2806630236037234,13,38,337,275,92675,0.48139856216755317
train,00000320,74,potato,38179,0.19832010472074468,273,26,239,271,64769,0.3364413646941489
train,00000321,11,broccoli,32638,0.1303601099182004,0,0,318,194,61692,0.24640529141104295
train,00000321,15,carrot,13707,0.05474741180981595,257,5,221,132,29172,0.11651648773006135
train,00000321,21,chicken duck,108604,0.43377747955010226,1,175,511,292,149212,0.5959707310838446
train,00000321,74,potato,33630,0.13432227760736196,279,66,233,250,58250,0.2326575281186094
train,00000321,80,rice,19570,0.07816494120654396,0,94,220,141,31020,0.1238976226993865
train,00000322,36,french beans,56527,0.13800537109375,123,369,393,230,90390,0.2206787109375
train,00000322,50,lamb,49896,0.12181640625,97,88,361,317,114437,0.27938720703125
train,00000322,51,lemon,21472,0.052421875,124,70,164,170,27880,0.06806640625
train,00000322,80,rice,44080,0.1076171875,317,178,253,267,67551,0.16491943359375
train,00000323,11,broccoli,438450,0.08755355653749197,1097,328,979,721,705859,0.14095214018473612
train,00000323,51,lemon,394101,0.07869755772603974,1364,1108,710,725,514750,0.10278981235642375
train,00000323,57,noodles,504630,0.10076896165016438,1510,230,1003,1221,1224663,0.2445514909564934
train,00000323,57,noodles,725668,0.14490777572231434,368,305,1121,1472,1650112,0.329508893340618
train,00000323,87,shrimp,175728,0.035090914319125074,1017,92,862,567,488754,0.09759870218251876
train,00000323,87,shrimp,218930,0.04371787007128092,937,834,583,554,322982,0.06449588960563857
train,00000324,15,carrot,33330,0.19146369485294118,111,177,322,155,49910,0.28670726102941174
train,00000324,17,cauliflower,7642,0.04389935661764706,310,32,190,86,16340,0.09386488970588236
train,00000324,18,celery stick,9692,0.05567555147058824,64,9,236,138,32568,0.18708639705882352
train,00000324,27,cucumber,22795,0.13094554227941177,3,108,199,171,34029,0.1954790900735294
train,00000324,45,ice cream,13816,0.07936580882352941,151,46,205,87,17835,0.10245289522058823
train,00000324,68,pepper,20286,0.11653262867647059,325,90,187,200,37400,0.21484375
train,00000325,27,cucumber,127462,0.16994933333333334,142,384,563,304,171152,0.22820266666666666
train,00000325,30,egg,101427,0.135236,600,255,400,331,132400,0.17653333333333332
train,00000325,80,rice,135943,0.18125733333333333,264,22,473,419,198187,0.26424933333333334
train,00000325,82,sauce,37450,0.049933333333333337,62,237,266,216,57456,0.076608
train,00000326,8,biscuit,34215,0.17915863773458446,179,148,254,170,43180,0.2261017091152815
train,00000326,24,coffee,2538,0.01328962801608579,32,62,152,25,3800,0.01989778820375335
train,00000327,46,juice,1620,0.009278775659824047,342,136,44,80,3520,0.020161290322580645
train,00000327,46,juice,34455,0.19734581195014664,99,163,291,178,51798,0.29668026026392963
train,00000327,61,orange,36241,0.20757537573313783,99,0,257,199,51143,0.29292865652492667
train,00000327,62,other ingredients,3550,0.020333119501466275,295,176,90,56,5040,0.028867302052785922
train,00000327,62,other ingredients,1937,0.011094437316715543,114,192,59,45,2655,0.0152068823313783
train,00000327,78,raspberry,6614,0.037882606304985335,105,86,86,108,9288,0.053198313782991204
train,00000328,13,cake,83123,0.49196851325757573,0,36,488,269,131272,0.7769412878787879
train,00000328,22,chocolate,1023,0.0060546875,341,145,61,27,1647,0.009747869318181819
train,00000328,22,chocolate,2574,0.015234375,137,208,88,46,4048,0.023958333333333335
train,00000329,10,bread,9756,0.1084,161,12,132,104,13728,0.15253333333333333
train,00000329,23,cilantro mint,954,0.0106,0,127,46,58,2668,0.029644444444444445
train,00000329,23,cilantro mint,528,0.005866666666666667,254,129,22,44,968,0.010755555555555556
train,00000329,23,cilantro mint,619,0.006877777777777778,149,175,38,41,1558,0.01731111111111111
train,00000329,57,noodles,32598,0.3622,0,67,300,193,57900,0.6433333333333333
train,00000329,87,shrimp,1101,0.012233333333333334,244,101,46,46,2116,0.02351111111111111
train,00000329,87,shrimp,4234,0.047044444444444444,34,135,73,81,5913,0.0657
train,00000329,87,shrimp,1114,0.012377777777777777,179,156,35,46,1610,0.017888888888888888
train,00000329,87,shrimp,1479,0.016433333333333335,68,218,89,44,3916,0.04351111111111111
train,00000329,87,shrimp,831,0.009233333333333333,98,222,57,21,1197,0.0133
train,00000330,60,onion,8666,0.044077555338541664,181,185,121,89,10769,0.054773966471354164
train,00000330,68,pepper,15612,0.07940673828125,298,166,132,153,20196,0.10272216796875
train,00000330,68,pepper,11984,0.060953776041666664,43,180,145,130,18850,0.09587605794270833
train,00000331,8,biscuit,11938,0.06024911175710594,0,174,81,220,17820,0.08993459302325581
train,00000331,8,biscuit,3688,0.018612726098191215,304,204,69,88,6072,0.03064437984496124
train,00000331,8,biscuit,386,0.001948078165374677,349,321,38,21,798,0.004027374031007752
train,00000331,8,biscuit,4513,0.02277636466408269,172,335,211,174,36714,0.18528948643410853
train,00000331,8,biscuit,851,0.004294856266149871,100,376,45,41,1845,0.00931140988372093
train,00000331,8,biscuit,1184,0.005975452196382429,16,387,73,61,4453,0.022473554586563308
train,00000331,8,biscuit,2129,0.010744710917312661,40,424,134,86,11524,0.058159722222222224
train,00000331,45,ice cream,1606,0.008105216408268733,314,365,73,43,3139,0.015842013888888888
train,00000331,45,ice cream,733,0.0036993297803617573,57,379,50,37,1850,0.009336644056847546
train,00000331,45,ice cream,1302,0.006570978682170543,177,403,44,67,2948,0.014878068475452196
train,00000331,45,ice cream,1705,0.00860485303617571,50,429,100,70,7000,0.035327842377260985
train,00000331,82,sauce,44287,0.2235091650516796,49,145,272,243,66096,0.3335755813953488
train,00000331,82,sauce,3749,0.018920583010335917,305,318,82,70,5740,0.028968830749354007
train,00000331,82,sauce,7264,0.03666020671834625,205,396,102,96,9792,0.04941860465116279
train,00000331,82,sauce,5669,0.028610505490956072,29,403,125,82,10250,0.05173005490956072
train,00000332,24,coffee,12128,0.05083154506437768,90,169,260,63,16380,0.06865276287553648
train,00000332,51,lemon,7245,0.030365645118025753,0,91,87,140,12180,0.05104949034334764
train,00000333,1,apple,11364,0.10152774055213079,182,7,133,126,16758,0.149718574108818
train,00000333,10,bread,21568,0.1926918609845439,23,105,252,155,39060,0.34896810506566606
train,00000333,19,cheese butter,6299,0.05627624408112213,87,174,179,81,14499,0.1295363173411954
train,00000333,38,fried meat,517,0.004618958277494863,197,175,53,36,1908,0.017046368265880463
train,00000333,38,fried meat,857,0.007656571071205218,107,226,44,30,1320,0.011793084963816671
train,00000333,89,soup,3029,0.027061556329849013,289,82,121,33,3993,0.03567408201554543
train,00000334,1,apple,423088,0.413171875,310,38,903,762,688086,0.671958984375
train,00000334,40,ginger,104900,0.10244140625,103,126,463,530,245390,0.239638671875
train,00000334,51,lemon,98861,0.0965439453125,48,419,345,381,131445,0.1283642578125
train,00000335,12,cabbage,426262,0.07400381944444444,724,948,640,1003,641920,0.11144444444444444
train,00000335,15,carrot,10354,0.0017975694444444445,1746,495,229,129,29541,0.005128645833333333
train,00000335,15,carrot,125422,0.021774652777777778,817,608,801,384,307584,0.0534
train,00000335,74,potato,118418,0.020558680555555556,1512,560,376,433,162808,0.028265277777777778
train,00000335,74,potato,117454,0.020391319444444445,1240,847,401,405,162405,0.0281953125
train,00000335,92,steak,753927,0.13089010416666666,1312,749,1088,1188,1292544,0.2244
train,00000336,10,bread,6598,0.100677490234375,0,19,139,152,21128,0.3223876953125
train,00000336,10,bread,17121,0.2612457275390625,32,34,224,171,38304,0.58447265625
train,00000336,61,orange,1215,0.0185394287109375,111,0,53,41,2173,0.0331573486328125
train,00000336,61,orange,1374,0.020965576171875,208,26,48,48,2304,0.03515625
train,00000336,61,orange,1837,0.0280303955078125,0,30,43,69,2967,0.0452728271484375
train,00000336,61,orange,4054,0.061859130859375,109,54,75,72,5400,0.0823974609375
train,00000336,61,orange,858,0.013092041015625,235,144,21,56,1176,0.0179443359375
train,00000336,61,orange,1500,0.02288818359375,0,163,42,52,2184,0.0333251953125
train,00000336,61,orange,1989,0.0303497314453125,123,213,70,43,3010,0.045928955078125
train,00000336,83,sausage,4418,0.067413330078125,14,35,130,130,16900,0.25787353515625
train,00000336,83,sausage,5887,0.0898284912109375,43,167,188,70,13160,0.2008056640625
train,00000337,11,broccoli,11591,0.1768646240234375,122,0,134,170,22780,0.34759521484375
train,00000337,35,fish,26494,0.404266357421875,0,94,247,150,37050,0.565338134765625
train,00000337,80,rice,16724,0.25518798828125,0,0,173,131,22663,0.3458099365234375
train,00000338,35,fish,248982,0.248982,203,132,699,663,463437,0.463437
train,00000338,52,lettuce,113877,0.113877,0,106,588,346,203448,0.203448
train,00000338,52,lettuce,6863,0.006863,0,561,104,145,15080,0.01508
train,00000338,52,lettuce,17553,0.017553,235,610,215,183,39345,0.039345
train,00000338,96,tomato,66788,0.066788,1,404,291,350,101850,0.10185
train,00000339,10,bread,62641,0.3186086018880208,20,137,460,182,83720,0.4258219401041667
train,00000339,11,broccoli,29894,0.15204874674479166,51,0,280,156,43680,0.22216796875
train,00000339,21,chicken duck,21526,0.10948689778645833,307,35,205,184,37720,0.19185384114583334
train,00000340,21,chicken duck,74076,0.37677001953125,15,18,461,365,168265,0.8558400472005209
train,00000340,51,lemon,4923,0.0250396728515625,270,64,127,73,9271,0.047154744466145836
train,00000340,51,lemon,12813,0.0651702880859375,10,132,158,133,21014,0.10688273111979167
train,00000340,91,spring onion,1282,0.006520589192708333,438,80,38,61,2318,0.011789957682291666
train,00000340,91,spring onion,4815,0.0244903564453125,276,94,118,105,12390,0.063018798828125
train,00000340,91,spring onion,636,0.00323486328125,438,131,34,33,1122,0.005706787109375
train,00000340,91,spring onion,5759,0.029291788736979168,234,133,104,133,13832,0.07035319010416667
train,00000341,36,french beans,10468,0.15972900390625,108,105,148,134,19832,0.3026123046875
train,00000341,50,lamb,10796,0.16473388671875,27,30,213,97,20661,0.3152618408203125
train,00000341,74,potato,10566,0.161224365234375,31,78,148,126,18648,0.2845458984375
train,00000341,96,tomato,626,0.009552001953125,114,30,44,24,1056,0.01611328125
train,00000341,96,tomato,2094,0.031951904296875,163,102,65,52,3380,0.05157470703125
train,00000342,10,bread,5828,0.029720137075718016,173,0,145,72,10440,0.05323922976501305
train,00000342,15,carrot,28370,0.14467403720626631,12,134,262,167,43754,0.2231254079634465
train,00000342,41,grape,16672,0.08501958224543081,290,26,207,120,24840,0.1266726501305483
train,00000342,45,ice cream,9266,0.04725236618798956,163,25,138,102,14076,0.0717811684073107
train,00000342,96,tomato,11262,0.05743105417754569,0,58,158,119,18802,0.0958816090078329
train,00000342,96,tomato,26958,0.13747348237597912,255,122,257,182,46774,0.23852602806788512
train,00000343,10,bread,15118,0.07689412434895833,67,0,310,84,26040,0.1324462890625
train,00000343,11,broccoli,13529,0.06881205240885417,15,75,224,135,30240,0.15380859375
train,00000343,21,chicken duck,44723,0.22747294108072916,53,78,448,201,90048,0.4580078125
train,00000343,25,corn,24296,0.12357584635416667,246,0,266,131,34846,0.17723592122395834
train,00000343,96,tomato,3662,0.018625895182291668,92,49,124,65,8060,0.040995279947916664
train,00000343,96,tomato,6058,0.030812581380208332,70,109,137,107,14659,0.07455952962239583
train,00000344,11,broccoli,33714,0.12307973130841121,182,0,346,142,49132,0.179366238317757
train,00000344,21,chicken duck,42922,0.15669538551401868,77,113,394,251,98894,0.36103241822429905
train,00000344,61,orange,4122,0.015048189252336449,298,153,67,105,7035,0.025682681074766355
train,00000344,61,orange,7629,0.027851197429906542,362,261,141,135,19035,0.06949109228971963
train,00000344,91,spring onion,2771,0.010116092289719627,287,131,79,76,6004,0.021918808411214952
train,00000344,96,tomato,8269,0.030187646028037383,175,117,133,120,15960,0.05826518691588785
train,00000344,96,tomato,4595,0.016774970794392524,402,265,102,75,7650,0.02792786214953271
train,00000344,96,tomato,9814,0.03582797897196262,272,284,108,126,13608,0.04967873831775701
train,00000345,15,carrot,556794,0.03972124630177515,2004,1342,1167,745,869415,0.06202338271148367
train,00000345,15,carrot,228724,0.016316990375483967,1336,2140,877,963,844551,0.06024960449539776
train,00000345,15,carrot,285233,0.02034829801756885,551,2179,960,894,858240,0.06122616699539776
train,00000345,15,carrot,14705,0.0010490431413908978,2452,2416,325,99,32175,0.0022953392094017095
train,00000345,15,carrot,6980,0.0004979477134925853,2437,2528,203,102,20706,0.0014771497644093798
train,00000345,21,chicken duck,904209,0.06450555932226605,1481,228,1434,971,1392414,0.09933372027722989
train,00000345,21,chicken duck,446646,0.031863374561691866,1083,2236,857,1091,934987,0.06670123764975527
train,00000345,21,chicken duck,48114,0.0034324149408284025,2238,2801,274,276,75624,0.005394956717072102
train,00000345,52,lettuce,3223106,0.2299338485736723,0,0,2463,3323,8184549,0.583879292337826
train,00000345,52,lettuce,25578,0.0018247144148586456,1795,2987,350,267,93450,0.006666649545255314
train,00000345,52,lettuce,330811,0.023599796711775877,3023,3173,721,571,411691,0.029369712337460736
train,00000345,91,spring onion,531884,0.03794418648184674,543,1015,1048,769,805912,0.05749312860691066
train,00000345,91,spring onion,13442,0.0009589417141500475,1549,2969,167,150,25050,0.0017870473098838483
