class_id_a,class_a,class_id_b,class_b,texture_similarity,texture_distance
53,mango,102,wonton dumplings,0.28323692803537215,0.7167630719646279
24,coffee,86,shiitake,0.28281109233693424,0.7171889076630658
25,corn,34,fig,0.2826120923940528,0.7173879076059472
26,crab,55,milk,0.28232615842657593,0.7176738415734241
14,candy,57,noodles,0.28192900127271425,0.7180709987272857
78,raspberry,88,snow peas,0.2818871138887782,0.7181128861112218
42,green beans,81,salad,0.28163541999609076,0.7183645800039092
85,shellfish,99,white button mushroom,0.28131661910456995,0.71868338089543
56,milkshake,94,tea,0.28120721648386615,0.7187927835161338
41,grape,97,walnut,0.2810981692817687,0.7189018307182313
4,avocado,21,chicken duck,0.28095556865443205,0.719044431345568
101,wine,102,wonton dumplings,0.2805396557096679,0.7194603442903321
28,date,82,sauce,0.2805214918301905,0.7194785081698095
15,carrot,63,oyster mushroom,0.2800930371660384,0.7199069628339616
70,pineapple,100,white radish,0.27910214756254637,0.7208978524374536
7,bean sprouts,49,kiwi,0.2787000889312553,0.7212999110687447
8,biscuit,93,strawberry,0.2784481162158622,0.7215518837841378
12,cabbage,71,pizza,0.2781931865342414,0.7218068134657586
16,cashew,42,green beans,0.27633926758756033,0.7236607324124397
27,cucumber,62,other ingredients,0.2760232216397148,0.7239767783602852
8,biscuit,25,corn,0.27599773608671185,0.7240022639132881
21,chicken duck,30,egg,0.275894108399536,0.724105891600464
45,ice cream,60,onion,0.27562257198194096,0.724377428018059
65,peach,67,pear,0.27539504710725016,0.7246049528927498
38,fried meat,93,strawberry,0.2736374667073387,0.7263625332926613
12,cabbage,63,oyster mushroom,0.2735909506838834,0.7264090493161166
30,egg,48,king oyster mushroom,0.2735251819863951,0.7264748180136049
73,pork,93,strawberry,0.2730904180700662,0.7269095819299338
6,banana,75,pudding,0.27285000159447903,0.727149998405521
27,cucumber,31,egg tart,0.27257048432551767,0.7274295156744823
18,celery stick,98,watermelon,0.27235941024544574,0.7276405897545543
2,apricot,21,chicken duck,0.27169608047006866,0.7283039195299313
36,french beans,41,grape,0.27152442992914616,0.7284755700708538
71,pizza,93,strawberry,0.2708766846188655,0.7291233153811345
15,carrot,101,wine,0.2702443256091297,0.7297556743908703
6,banana,36,french beans,0.2691831502538182,0.7308168497461818
7,bean sprouts,90,soy,0.2686997491763756,0.7313002508236244
9,blueberry,45,ice cream,0.26848369172018516,0.7315163082798148
55,milk,87,shrimp,0.2679632510631478,0.7320367489368522
67,pear,100,white radish,0.2677791993694064,0.7322208006305936
27,cucumber,67,pear,0.2675947587780083,0.7324052412219917
52,lettuce,75,pudding,0.2674907112610959,0.7325092887389041
74,potato,98,watermelon,0.26664777203407986,0.7333522279659201
45,ice cream,56,milkshake,0.26594972065618083,0.7340502793438192
91,spring onion,93,strawberry,0.26530906761002715,0.7346909323899729
58,okra,82,sauce,0.26482194239124013,0.7351780576087599
30,egg,35,fish,0.2640023312713844,0.7359976687286156
34,fig,67,pear,0.263598180493847,0.736401819506153
19,cheese butter,86,shiitake,0.2633074893267976,0.7366925106732024
21,chicken duck,56,milkshake,0.26315870560889043,0.7368412943911096
23,cilantro mint,41,grape,0.2624868265203629,0.7375131734796371
81,salad,87,shrimp,0.2623054237986231,0.7376945762013769
27,cucumber,57,noodles,0.26213665032046307,0.7378633496795369
20,cherry,62,other ingredients,0.2615371047087014,0.7384628952912986
44,hanamaki baozi,85,shellfish,0.2614777391402978,0.7385222608597022
32,eggplant,40,ginger,0.2612658123018108,0.7387341876981892
36,french beans,85,shellfish,0.26101126942218744,0.7389887305778126
40,ginger,89,soup,0.2607552784614112,0.7392447215385888
4,avocado,90,soy,0.260702519701273,0.739297480298727
4,avocado,74,potato,0.2603874351554585,0.7396125648445415
28,date,56,milkshake,0.2594437941437787,0.7405562058562213
19,cheese butter,51,lemon,0.25920852963736585,0.7407914703626342
49,kiwi,52,lettuce,0.2591002791602355,0.7408997208397645
26,crab,27,cucumber,0.25805866756809903,0.741941332431901
4,avocado,70,pineapple,0.25790163687239986,0.7420983631276001
44,hanamaki baozi,63,oyster mushroom,0.25590547540739106,0.7440945245926089
59,olives,93,strawberry,0.25585237656611604,0.744147623433884
14,candy,53,mango,0.25579780449152434,0.7442021955084757
93,strawberry,95,tofu,0.2553372711238129,0.7446627288761871
42,green beans,80,rice,0.2550441108306776,0.7449558891693224
41,grape,55,milk,0.2545262072528689,0.7454737927471311
46,juice,87,shrimp,0.25428636451003517,0.7457136354899648
98,watermelon,99,white button mushroom,0.2541951134994984,0.7458048865005016
6,banana,100,white radish,0.253828858060158,0.746171141939842
3,asparagus,6,banana,0.25379756903652173,0.7462024309634783
41,grape,49,kiwi,0.2537865471780778,0.7462134528219222
18,celery stick,55,milk,0.2520733390954677,0.7479266609045323
24,coffee,82,sauce,0.2517830834416699,0.7482169165583301
60,onion,93,strawberry,0.2517134303740751,0.7482865696259249
28,date,87,shrimp,0.2516917541256527,0.7483082458743473
13,cake,67,pear,0.2516855385353738,0.7483144614646262
27,cucumber,44,hanamaki baozi,0.25116554577719596,0.748834454222804
65,peach,68,pepper,0.2511399807001451,0.7488600192998549
1,apple,40,ginger,0.25083163492584415,0.7491683650741559
60,onion,65,peach,0.2507806129351321,0.7492193870648679
4,avocado,35,fish,0.25062985197635435,0.7493701480236457
64,pasta,75,pudding,0.2501536238028492,0.7498463761971508
35,fish,56,milkshake,0.24951500710542496,0.750484992894575
1,apple,44,hanamaki baozi,0.24930905409939963,0.7506909459006004
18,celery stick,54,melon,0.24872880720707002,0.75127119279293
25,corn,63,oyster mushroom,0.2484671464515199,0.7515328535484801
13,cake,87,shrimp,0.2476308943991109,0.7523691056008891
50,lamb,87,shrimp,0.24750104733787825,0.7524989526621217
62,other ingredients,69,pie,0.2473895841564434,0.7526104158435566
11,broccoli,42,green beans,0.24727143385625439,0.7527285661437456
15,carrot,48,king oyster mushroom,0.24691088439526987,0.7530891156047301
40,ginger,54,melon,0.24660931975621914,0.7533906802437809
37,french fries,51,lemon,0.24616391461871157,0.7538360853812884
24,coffee,97,walnut,0.24574679426388357,0.7542532057361164
85,shellfish,90,soy,0.24429508515181753,0.7557049148481825
53,mango,67,pear,0.24424030457962786,0.7557596954203721
26,crab,65,peach,0.24371388320543208,0.7562861167945679
40,ginger,51,lemon,0.2433505480847502,0.7566494519152498
67,pear,89,soup,0.2433076242150496,0.7566923757849504
60,onion,70,pineapple,0.24251258708377588,0.7574874129162241
28,date,58,okra,0.24234697360669122,0.7576530263933088
4,avocado,69,pie,0.24203266115176703,0.757967338848233
2,apricot,35,fish,0.2413786787174027,0.7586213212825973
7,bean sprouts,36,french beans,0.24038292257323657,0.7596170774267634
1,apple,64,pasta,0.2401592554282922,0.7598407445717078
31,egg tart,49,kiwi,0.23990760649125442,0.7600923935087456
42,green beans,49,kiwi,0.23989516360354102,0.760104836396459
18,celery stick,22,chocolate,0.23968603005615485,0.7603139699438451
0,almond,6,banana,0.23967019239724063,0.7603298076027594
23,cilantro mint,85,shellfish,0.23950959557743334,0.7604904044225667
61,orange,102,wonton dumplings,0.2392377729316103,0.7607622270683897
28,date,63,oyster mushroom,0.23919782081794672,0.7608021791820533
2,apricot,45,ice cream,0.23908405550192469,0.7609159444980753
15,carrot,90,soy,0.23881259368769192,0.7611874063123081
41,grape,75,pudding,0.23872306913398067,0.7612769308660193
99,white button mushroom,100,white radish,0.23788899876669722,0.7621110012333028
12,cabbage,92,steak,0.23788312702342806,0.7621168729765719
14,candy,70,pineapple,0.2378189718673317,0.7621810281326683
86,shiitake,100,white radish,0.23722937561956403,0.762770624380436
27,cucumber,79,red beans,0.23671876531551417,0.7632812346844858
36,french beans,68,pepper,0.23666248504276832,0.7633375149572317
23,cilantro mint,42,green beans,0.23526294778135182,0.7647370522186482
28,date,101,wine,0.23515819252051862,0.7648418074794814
50,lamb,64,pasta,0.23514499446228743,0.7648550055377126
98,watermelon,100,white radish,0.23488982548012138,0.7651101745198786
11,broccoli,67,pear,0.23411039783705112,0.7658896021629489
41,grape,76,pumpkin,0.23381787411244848,0.7661821258875515
16,cashew,93,strawberry,0.23371690206885898,0.766283097931141
27,cucumber,58,okra,0.23369003302720814,0.7663099669727919
30,egg,69,pie,0.23263908009836176,0.7673609199016382
71,pizza,87,shrimp,0.2319794145901357,0.7680205854098643
2,apricot,90,soy,0.23170027076688737,0.7682997292331126
1,apple,30,egg,0.23166044531635832,0.7683395546836417
25,corn,75,pudding,0.23160339120380913,0.7683966087961909
2,apricot,98,watermelon,0.23122400198675286,0.7687759980132471
4,avocado,11,broccoli,0.23091996214409893,0.7690800378559011
2,apricot,73,pork,0.23069746408146696,0.769302535918533
0,almond,66,peanut,0.23063336156246717,0.7693666384375328
0,almond,7,bean sprouts,0.2301837163127335,0.7698162836872665
60,onion,100,white radish,0.22961950980570411,0.7703804901942959
59,olives,65,peach,0.2295242855439017,0.7704757144560983
1,apple,48,king oyster mushroom,0.2293736395184548,0.7706263604815452
16,cashew,36,french beans,0.22928959011413796,0.770710409885862
6,banana,83,sausage,0.2291381811675417,0.7708618188324583
50,lamb,67,pear,0.22887549913259753,0.7711245008674025
8,biscuit,80,rice,0.22826779961124943,0.7717322003887506
1,apple,12,cabbage,0.22733870019511937,0.7726612998048806
12,cabbage,54,melon,0.2267443358969191,0.7732556641030809
26,crab,70,pineapple,0.22657377118976108,0.7734262288102389
18,celery stick,27,cucumber,0.22601145692171287,0.7739885430782871
46,juice,64,pasta,0.22559590304329635,0.7744040969567036
62,other ingredients,73,pork,0.2255958911742777,0.7744041088257223
37,french fries,79,red beans,0.22546118026634354,0.7745388197336565
0,almond,18,celery stick,0.22509824554795588,0.7749017544520441
24,coffee,51,lemon,0.22367830802531175,0.7763216919746883
15,carrot,88,snow peas,0.22329749105806507,0.7767025089419349
30,egg,70,pineapple,0.22293625496463632,0.7770637450353637
76,pumpkin,80,rice,0.22223446576123718,0.7777655342387628
55,milk,64,pasta,0.2222122750167851,0.7777877249832149
18,celery stick,97,walnut,0.2219298448248137,0.7780701551751863
12,cabbage,42,green beans,0.22182185938951093,0.7781781406104891
30,egg,96,tomato,0.22153229966964583,0.7784677003303542
67,pear,70,pineapple,0.22140781037920265,0.7785921896207973
37,french fries,63,oyster mushroom,0.22093950085697045,0.7790604991430296
35,fish,66,peanut,0.22053690398713066,0.7794630960128693
56,milkshake,70,pineapple,0.22031726556838238,0.7796827344316176
0,almond,29,dried cranberries,0.22009589578245714,0.7799041042175429
18,celery stick,23,cilantro mint,0.2194836657835999,0.7805163342164001
57,noodles,78,raspberry,0.2188712468290508,0.7811287531709492
26,crab,101,wine,0.2182227616342708,0.7817772383657292
0,almond,85,shellfish,0.21801647574758343,0.7819835242524166
48,king oyster mushroom,51,lemon,0.217292077962556,0.782707922037444
45,ice cream,57,noodles,0.21711561576980887,0.7828843842301911
53,mango,60,onion,0.21707557460950344,0.7829244253904966
12,cabbage,76,pumpkin,0.21650618214351447,0.7834938178564855
6,banana,42,green beans,0.21586493638911008,0.7841350636108899
27,cucumber,99,white button mushroom,0.2158231666744158,0.7841768333255842
60,onion,61,orange,0.21547437179343254,0.7845256282065675
6,banana,27,cucumber,0.21518803476625759,0.7848119652337424
35,fish,82,sauce,0.21491735722531602,0.785082642774684
44,hanamaki baozi,101,wine,0.2142482130027863,0.7857517869972137
36,french beans,71,pizza,0.2138246518611342,0.7861753481388658
27,cucumber,90,soy,0.21369875417224682,0.7863012458277532
64,pasta,71,pizza,0.21304718339375928,0.7869528166062407
65,peach,83,sausage,0.21250274038980077,0.7874972596101992
45,ice cream,91,spring onion,0.21212022709635125,0.7878797729036487
31,egg tart,82,sauce,0.2119259301332831,0.7880740698667169
12,cabbage,89,soup,0.21189635404183238,0.7881036459581676
2,apricot,25,corn,0.2118694593253091,0.7881305406746909
43,hamburg,52,lettuce,0.21182910074015082,0.7881708992598492
10,bread,32,eggplant,0.21173669830593556,0.7882633016940644
66,peanut,73,pork,0.21162779066122495,0.788372209338775
42,green beans,64,pasta,0.211558216661631,0.788441783338369
12,cabbage,77,rape,0.21083019379617407,0.7891698062038259
45,ice cream,102,wonton dumplings,0.21036164597626694,0.7896383540237331
42,green beans,58,okra,0.20965753515259555,0.7903424648474044
39,garlic,96,tomato,0.20949937853431544,0.7905006214656846
7,bean sprouts,82,sauce,0.2092403290531688,0.7907596709468312
37,french fries,42,green beans,0.20863704057581678,0.7913629594241832
36,french beans,80,rice,0.20800785643410014,0.7919921435658999
3,asparagus,19,cheese butter,0.20780090560836306,0.7921990943916369
49,kiwi,88,snow peas,0.20779200816674703,0.792207991833253
4,avocado,15,carrot,0.20756191231638532,0.7924380876836147
28,date,64,pasta,0.20668291002037642,0.7933170899796236
52,lettuce,86,shiitake,0.20594538284697728,0.7940546171530227
36,french beans,49,kiwi,0.20549269795717406,0.7945073020428259
4,avocado,38,fried meat,0.2054623164005941,0.7945376835994059
49,kiwi,98,watermelon,0.20541326463011222,0.7945867353698878
66,peanut,90,soy,0.20450754148659034,0.7954924585134097
18,celery stick,49,kiwi,0.20443793939963728,0.7955620606003627
56,milkshake,73,pork,0.20442379660917243,0.7955762033908276
15,carrot,19,cheese butter,0.20403888450054086,0.7959611154994591
24,coffee,54,melon,0.2039434334641269,0.7960565665358731
75,pudding,88,snow peas,0.20376583704850737,0.7962341629514926
27,cucumber,32,eggplant,0.20314959808002042,0.7968504019199796
1,apple,74,potato,0.20309763105824918,0.7969023689417508
67,pear,81,salad,0.2030741246530574,0.7969258753469426
1,apple,55,milk,0.2026160936625625,0.7973839063374375
14,candy,100,white radish,0.20224260012951623,0.7977573998704838
50,lamb,82,sauce,0.2021118400993459,0.7978881599006541
79,red beans,97,walnut,0.20203089455148282,0.7979691054485172
21,chicken duck,66,peanut,0.20113909508410843,0.7988609049158916
69,pie,82,sauce,0.20090748315725682,0.7990925168427432
16,cashew,100,white radish,0.20030489095900617,0.7996951090409938
24,coffee,89,soup,0.20011660078347804,0.799883399216522
20,cherry,45,ice cream,0.19976997133348373,0.8002300286665163
4,avocado,17,cauliflower,0.19929691564785923,0.8007030843521408
28,date,74,potato,0.19891520086578818,0.8010847991342118
46,juice,52,lettuce,0.19883713647347834,0.8011628635265217
32,eggplant,82,sauce,0.19878293996759855,0.8012170600324015
37,french fries,89,soup,0.19860480986965023,0.8013951901303498
15,carrot,57,noodles,0.19832498312209312,0.8016750168779069
7,bean sprouts,44,hanamaki baozi,0.19748824728544212,0.8025117527145579
14,candy,17,cauliflower,0.19722490435169215,0.8027750956483078
19,cheese butter,49,kiwi,0.197129933462607,0.802870066537393
77,rape,97,walnut,0.1969448886679308,0.8030551113320692
28,date,102,wonton dumplings,0.19653044848757784,0.8034695515124222
4,avocado,81,salad,0.19624105679194337,0.8037589432080566
14,candy,45,ice cream,0.19545716338450803,0.804542836615492
57,noodles,58,okra,0.19540539258844536,0.8045946074115546
10,bread,82,sauce,0.19526265943493148,0.8047373405650685
27,cucumber,69,pie,0.1946419608782899,0.8053580391217101
22,chocolate,58,okra,0.1943926402737789,0.8056073597262211
61,orange,67,pear,0.19427351913228263,0.8057264808677174
13,cake,64,pasta,0.19422755779068668,0.8057724422093133
1,apple,14,candy,0.19403231511247543,0.8059676848875246
38,fried meat,82,sauce,0.19395557867305024,0.8060444213269498
2,apricot,4,avocado,0.19323186339762766,0.8067681366023723
44,hanamaki baozi,100,white radish,0.1930147057137087,0.8069852942862913
18,celery stick,75,pudding,0.1929983035839571,0.8070016964160429
78,raspberry,92,steak,0.1925458767132464,0.8074541232867536
63,oyster mushroom,90,soy,0.19245243282104063,0.8075475671789594
1,apple,34,fig,0.19205363088904637,0.8079463691109536
8,biscuit,87,shrimp,0.1918070294500107,0.8081929705499893
1,apple,42,green beans,0.1914622209971013,0.8085377790028987
7,bean sprouts,99,white button mushroom,0.1911344763617593,0.8088655236382407
70,pineapple,102,wonton dumplings,0.19101106198939166,0.8089889380106083
44,hanamaki baozi,79,red beans,0.1893756652922427,0.8106243347077573
7,bean sprouts,48,king oyster mushroom,0.1890072885887235,0.8109927114112765
36,french beans,90,soy,0.18785268729710025,0.8121473127028997
36,french beans,88,snow peas,0.18767588389826162,0.8123241161017384
19,cheese butter,97,walnut,0.18684341371343938,0.8131565862865606
34,fig,100,white radish,0.1865504387630389,0.8134495612369611
4,avocado,71,pizza,0.18652608041542973,0.8134739195845703
9,blueberry,70,pineapple,0.18646556692139482,0.8135344330786052
25,corn,81,salad,0.18639100643463258,0.8136089935653674
16,cashew,45,ice cream,0.18630481294161794,0.8136951870583821
21,chicken duck,82,sauce,0.18625176883720118,0.8137482311627988
56,milkshake,69,pie,0.186210770501966,0.813789229498034
35,fish,62,other ingredients,0.18591168168801797,0.814088318311982
7,bean sprouts,42,green beans,0.18590246080762107,0.8140975391923789
31,egg tart,86,shiitake,0.18542710481459002,0.81457289518541
