class_id_a,class_a,class_id_b,class_b,color_similarity,color_distance
13,cake,60,onion,0.2697614832754567,0.7302385167245433
10,bread,82,sauce,0.2697420995488723,0.7302579004511277
20,cherry,23,cilantro mint,0.26960990293349085,0.7303900970665091
11,broccoli,31,egg tart,0.2688311063364326,0.7311688936635674
11,broccoli,21,chicken duck,0.26875957038556386,0.7312404296144361
23,cilantro mint,49,kiwi,0.26860308139963074,0.7313969186003693
21,chicken duck,61,orange,0.26841936990977977,0.7315806300902202
74,potato,98,watermelon,0.2672410409144499,0.7327589590855501
59,olives,90,soy,0.2671368287413258,0.7328631712586742
2,apricot,19,cheese butter,0.266690021064945,0.733309978935055
14,candy,50,lamb,0.2663575799723519,0.7336424200276481
8,biscuit,56,milkshake,0.2662904282576708,0.7337095717423292
3,asparagus,83,sausage,0.2661876368697097,0.7338123631302903
68,pepper,90,soy,0.2658870730587095,0.7341129269412905
80,rice,82,sauce,0.2658729984471164,0.7341270015528836
27,cucumber,79,red beans,0.2656083542764338,0.7343916457235662
98,watermelon,102,wonton dumplings,0.265314508808425,0.734685491191575
15,carrot,44,hanamaki baozi,0.2647879932310405,0.7352120067689595
11,broccoli,43,hamburg,0.2647086982544251,0.7352913017455749
64,pasta,95,tofu,0.2647011193448321,0.7352988806551679
9,blueberry,13,cake,0.26370179328810894,0.7362982067118911
73,pork,76,pumpkin,0.26332305093529906,0.7366769490647009
46,juice,60,onion,0.2629377141173185,0.7370622858826815
41,grape,91,spring onion,0.2627632965639537,0.7372367034360463
64,pasta,82,sauce,0.26247429586308546,0.7375257041369145
9,blueberry,28,date,0.26219167269644883,0.7378083273035512
18,celery stick,49,kiwi,0.2620104055591954,0.7379895944408046
44,hanamaki baozi,86,shiitake,0.26116335305589344,0.7388366469441066
1,apple,30,egg,0.26029259362138757,0.7397074063786124
49,kiwi,99,white button mushroom,0.26012488682113344,0.7398751131788666
28,date,71,pizza,0.2592500473347157,0.7407499526652843
0,almond,35,fish,0.25884115855908774,0.7411588414409123
63,oyster mushroom,102,wonton dumplings,0.25867633414241853,0.7413236658575815
16,cashew,61,orange,0.2584734734367029,0.7415265265632971
29,dried cranberries,42,green beans,0.2581893614589017,0.7418106385410983
50,lamb,91,spring onion,0.2579816024517476,0.7420183975482524
29,dried cranberries,65,peach,0.25725367818102196,0.742746321818978
25,corn,63,oyster mushroom,0.2568955007475169,0.7431044992524831
15,carrot,73,pork,0.256833961414779,0.743166038585221
7,bean sprouts,28,date,0.25606185702536344,0.7439381429746366
2,apricot,80,rice,0.25525058453170457,0.7447494154682954
20,cherry,22,chocolate,0.2551633313635814,0.7448366686364186
31,egg tart,40,ginger,0.25456718320943317,0.7454328167905668
92,steak,99,white button mushroom,0.2542210384121153,0.7457789615878847
32,eggplant,67,pear,0.25399373060402364,0.7460062693959764
3,asparagus,18,celery stick,0.2539084330440209,0.7460915669559791
85,shellfish,99,white button mushroom,0.25344249692370047,0.7465575030762995
28,date,81,salad,0.2532948001772576,0.7467051998227424
17,cauliflower,37,french fries,0.2532476724614874,0.7467523275385126
8,biscuit,75,pudding,0.2530217524107463,0.7469782475892537
58,okra,93,strawberry,0.2526863895980309,0.7473136104019691
50,lamb,83,sausage,0.2519644343389398,0.7480355656610602
69,pie,71,pizza,0.2516417067844259,0.7483582932155741
41,grape,85,shellfish,0.25120780548069976,0.7487921945193002
9,blueberry,42,green beans,0.2503939218005613,0.7496060781994387
49,kiwi,79,red beans,0.2500059031800761,0.7499940968199239
54,melon,90,soy,0.24978334051432893,0.7502166594856711
0,almond,99,white button mushroom,0.2489030469201674,0.7510969530798326
3,asparagus,9,blueberry,0.24879827151542655,0.7512017284845734
14,candy,70,pineapple,0.24822233602942512,0.7517776639705749
0,almond,19,cheese butter,0.24813421424854787,0.7518657857514521
20,cherry,86,shiitake,0.2478329849791352,0.7521670150208648
21,chicken duck,22,chocolate,0.2474459614623452,0.7525540385376548
41,grape,82,sauce,0.24686026021912444,0.7531397397808756
60,onion,102,wonton dumplings,0.2465632151516921,0.7534367848483079
9,blueberry,92,steak,0.2457945908683271,0.7542054091316729
12,cabbage,52,lettuce,0.2456052714312813,0.7543947285687187
11,broccoli,34,fig,0.24515155849932935,0.7548484415006707
1,apple,87,shrimp,0.24505187109241233,0.7549481289075877
35,fish,67,pear,0.24490221120656086,0.7550977887934391
16,cashew,54,melon,0.24466808935728135,0.7553319106427187
25,corn,56,milkshake,0.24403091444260505,0.755969085557395
16,cashew,80,rice,0.24336113712971774,0.7566388628702823
37,french fries,71,pizza,0.24325085741466956,0.7567491425853304
27,cucumber,42,green beans,0.2429486315806353,0.7570513684193647
18,celery stick,40,ginger,0.24224889957328144,0.7577511004267186
1,apple,6,banana,0.24133952842859263,0.7586604715714074
17,cauliflower,82,sauce,0.24072265790013148,0.7592773420998685
12,cabbage,32,eggplant,0.2403661098012546,0.7596338901987454
46,juice,87,shrimp,0.23976436319507433,0.7602356368049257
56,milkshake,98,watermelon,0.2397402802561085,0.7602597197438915
58,okra,99,white button mushroom,0.2392316453388066,0.7607683546611934
11,broccoli,20,cherry,0.23893932359139303,0.761060676408607
57,noodles,60,onion,0.2387036225855763,0.7612963774144237
21,chicken duck,31,egg tart,0.23858007069310483,0.7614199293068952
60,onion,71,pizza,0.23857082734624602,0.761429172653754
14,candy,87,shrimp,0.23841447111726977,0.7615855288827302
58,okra,76,pumpkin,0.23833631487909834,0.7616636851209017
21,chicken duck,23,cilantro mint,0.23827161753850867,0.7617283824614913
26,crab,30,egg,0.23820755208665467,0.7617924479133453
8,biscuit,97,walnut,0.23813559897058378,0.7618644010294162
1,apple,40,ginger,0.23764855054500722,0.7623514494549928
4,avocado,32,eggplant,0.23723319819825972,0.7627668018017403
55,milk,62,other ingredients,0.237003232056055,0.762996767943945
76,pumpkin,98,watermelon,0.2351211577737975,0.7648788422262025
78,raspberry,81,salad,0.2350894293833674,0.7649105706166326
0,almond,97,walnut,0.23498733811606354,0.7650126618839365
37,french fries,40,ginger,0.23448995006299023,0.7655100499370098
2,apricot,17,cauliflower,0.2343900093476673,0.7656099906523327
87,shrimp,98,watermelon,0.23397795525133058,0.7660220447486694
11,broccoli,99,white button mushroom,0.23286971125344902,0.767130288746551
34,fig,44,hanamaki baozi,0.23283148523127795,0.767168514768722
68,pepper,101,wine,0.23155992930629588,0.7684400706937041
10,bread,21,chicken duck,0.231433466876517,0.768566533123483
15,carrot,92,steak,0.23134644582264485,0.7686535541773551
21,chicken duck,77,rape,0.23000636013454168,0.7699936398654583
38,fried meat,82,sauce,0.22995948309324077,0.7700405169067592
19,cheese butter,63,oyster mushroom,0.22974285329779387,0.7702571467022061
32,eggplant,99,white button mushroom,0.22949513103433716,0.7705048689656628
10,bread,96,tomato,0.2293518137574273,0.7706481862425727
0,almond,70,pineapple,0.22927322613408296,0.770726773865917
16,cashew,17,cauliflower,0.22922155493424246,0.7707784450657575
15,carrot,48,king oyster mushroom,0.2289438527454586,0.7710561472545414
13,cake,101,wine,0.22841883813308572,0.7715811618669143
63,oyster mushroom,64,pasta,0.2283655728745938,0.7716344271254062
6,banana,46,juice,0.2283535180427947,0.7716464819572053
0,almond,45,ice cream,0.22789220108761954,0.7721077989123805
21,chicken duck,26,crab,0.22785184568093997,0.77214815431906
2,apricot,83,sausage,0.22713030380074806,0.7728696961992519
8,biscuit,60,onion,0.22674623129299243,0.7732537687070076
73,pork,101,wine,0.22673347388675313,0.7732665261132469
3,asparagus,49,kiwi,0.22595921289340593,0.7740407871065941
36,french beans,101,wine,0.22594611484483829,0.7740538851551617
56,milkshake,87,shrimp,0.22555421959400035,0.7744457804059997
60,onion,64,pasta,0.22510131989647197,0.774898680103528
49,kiwi,77,rape,0.2250317419287452,0.7749682580712548
15,carrot,83,sausage,0.22443791381390465,0.7755620861860953
57,noodles,95,tofu,0.2242909640621915,0.7757090359378085
42,green beans,95,tofu,0.2241891300431874,0.7758108699568126
4,avocado,69,pie,0.22344300887305313,0.7765569911269469
2,apricot,87,shrimp,0.22302989839664933,0.7769701016033507
35,fish,96,tomato,0.222611883803281,0.777388116196719
34,fig,41,grape,0.2225361358089799,0.7774638641910201
2,apricot,24,coffee,0.2224150247887996,0.7775849752112004
46,juice,83,sausage,0.22200288847518324,0.7779971115248168
50,lamb,71,pizza,0.22146887773617796,0.778531122263822
13,cake,40,ginger,0.22128627832803893,0.7787137216719611
7,bean sprouts,70,pineapple,0.22104120107843206,0.7789587989215679
20,cherry,24,coffee,0.2207488453777059,0.7792511546222941
7,bean sprouts,18,celery stick,0.22030385183853818,0.7796961481614618
7,bean sprouts,86,shiitake,0.2201452594839003,0.7798547405160997
48,king oyster mushroom,96,tomato,0.2200872270519313,0.7799127729480687
64,pasta,71,pizza,0.22004914626620287,0.7799508537337971
12,cabbage,80,rice,0.21954559205084745,0.7804544079491526
12,cabbage,30,egg,0.21750646958696485,0.7824935304130352
31,egg tart,87,shrimp,0.2171613320296265,0.7828386679703735
34,fig,91,spring onion,0.2171419365112841,0.7828580634887159
41,grape,90,soy,0.2169795411748291,0.7830204588251709
53,mango,80,rice,0.21685220918420633,0.7831477908157937
97,walnut,99,white button mushroom,0.21624444677685484,0.7837555532231452
67,pear,87,shrimp,0.21583115751441506,0.7841688424855849
77,rape,85,shellfish,0.2157738031084966,0.7842261968915034
9,blueberry,43,hamburg,0.21566777055705588,0.7843322294429441
31,egg tart,79,red beans,0.21427759888658549,0.7857224011134145
71,pizza,102,wonton dumplings,0.2132386433318194,0.7867613566681806
3,asparagus,101,wine,0.21323257061439393,0.7867674293856061
61,orange,80,rice,0.21044586989181835,0.7895541301081817
87,shrimp,95,tofu,0.20981405041989187,0.7901859495801081
25,corn,52,lettuce,0.2089854679603269,0.7910145320396731
95,tofu,102,wonton dumplings,0.20890535866607585,0.7910946413339242
3,asparagus,50,lamb,0.2081291463318098,0.7918708536681902
49,kiwi,52,lettuce,0.20807710885411002,0.79192289114589
38,fried meat,98,watermelon,0.20788002042133047,0.7921199795786695
2,apricot,55,milk,0.20770616837516576,0.7922938316248342
40,ginger,99,white button mushroom,0.2069649861018582,0.7930350138981418
19,cheese butter,71,pizza,0.20689738369214028,0.7931026163078597
27,cucumber,40,ginger,0.20663450343439327,0.7933654965656067
12,cabbage,40,ginger,0.20590157552398536,0.7940984244760146
30,egg,67,pear,0.20559237452894275,0.7944076254710573
45,ice cream,82,sauce,0.205431462873503,0.794568537126497
21,chicken duck,86,shiitake,0.2053607511662776,0.7946392488337224
37,french fries,82,sauce,0.20521304333626778,0.7947869566637322
73,pork,98,watermelon,0.20482958987710487,0.7951704101228951
35,fish,76,pumpkin,0.20419762859385338,0.7958023714061466
16,cashew,45,ice cream,0.20392895789046483,0.7960710421095352
61,orange,88,snow peas,0.20378104479106773,0.7962189552089323
16,cashew,74,potato,0.20353926157097635,0.7964607384290237
13,cake,48,king oyster mushroom,0.2029844372246995,0.7970155627753005
73,pork,97,walnut,0.20254909381988562,0.7974509061801144
57,noodles,82,sauce,0.20192998124125272,0.7980700187587473
11,broccoli,29,dried cranberries,0.20102480418092017,0.7989751958190798
58,okra,88,snow peas,0.20089678198209615,0.7991032180179038
35,fish,63,oyster mushroom,0.20087616663392516,0.7991238333660748
20,cherry,98,watermelon,0.20011558572660026,0.7998844142733997
82,sauce,102,wonton dumplings,0.199753346982266,0.800246653017734
11,broccoli,44,hanamaki baozi,0.19966612008712947,0.8003338799128705
21,chicken duck,58,okra,0.19946238849949038,0.8005376115005096
18,celery stick,36,french beans,0.19939048992972308,0.8006095100702769
21,chicken duck,24,coffee,0.19870229230975145,0.8012977076902486
10,bread,44,hanamaki baozi,0.19820740176947627,0.8017925982305237
9,blueberry,27,cucumber,0.197792286459895,0.802207713540105
18,celery stick,23,cilantro mint,0.19778585670815008,0.8022141432918499
16,cashew,18,celery stick,0.19765001265891435,0.8023499873410856
28,date,76,pumpkin,0.19731323747485696,0.802686762525143
75,pudding,88,snow peas,0.19728743550933592,0.8027125644906641
24,coffee,32,eggplant,0.19714001181456942,0.8028599881854306
45,ice cream,63,oyster mushroom,0.19701217927318326,0.8029878207268167
3,asparagus,63,oyster mushroom,0.19689068877515425,0.8031093112248457
43,hamburg,58,okra,0.1967547094557921,0.8032452905442079
60,onion,87,shrimp,0.196715203649938,0.803284796350062
9,blueberry,94,tea,0.19666177214989877,0.8033382278501012
24,coffee,46,juice,0.1965922860328324,0.8034077139671676
20,cherry,94,tea,0.19651109496351782,0.8034889050364822
61,orange,62,other ingredients,0.19630551048682932,0.8036944895131707
23,cilantro mint,76,pumpkin,0.19628354878790555,0.8037164512120945
20,cherry,73,pork,0.19616071039838134,0.8038392896016187
2,apricot,70,pineapple,0.1956420482451604,0.8043579517548396
0,almond,32,eggplant,0.19512117750974078,0.8048788224902592
1,apple,4,avocado,0.19503228681036933,0.8049677131896307
38,fried meat,99,white button mushroom,0.19495332190588066,0.8050466780941193
24,coffee,99,white button mushroom,0.1945768184562493,0.8054231815437507
40,ginger,49,kiwi,0.1944445776122814,0.8055554223877186
52,lettuce,89,soup,0.19423613404281825,0.8057638659571817
36,french beans,95,tofu,0.194154785606095,0.805845214393905
4,avocado,91,spring onion,0.19363244826303783,0.8063675517369622
52,lettuce,95,tofu,0.19258130987270428,0.8074186901272957
17,cauliflower,53,mango,0.1923874529926729,0.8076125470073271
69,pie,96,tomato,0.19181339687644483,0.8081866031235552
4,avocado,34,fig,0.1915787488392222,0.8084212511607778
29,dried cranberries,86,shiitake,0.19149851052766098,0.808501489472339
1,apple,68,pepper,0.18991647409367673,0.8100835259063233
11,broccoli,93,strawberry,0.18987541942172204,0.810124580578278
4,avocado,35,fish,0.18904550549445487,0.8109544945055451
91,spring onion,101,wine,0.18880930855159006,0.8111906914484099
73,pork,99,white button mushroom,0.18820265174108686,0.8117973482589131
10,bread,90,soy,0.18816716324668492,0.8118328367533151
65,peach,99,white button mushroom,0.1869794207894797,0.8130205792105203
2,apricot,52,lettuce,0.18689297120462012,0.8131070287953799
14,candy,19,cheese butter,0.18654062149630612,0.8134593785036939
4,avocado,58,okra,0.18559905137752253,0.8144009486224775
64,pasta,96,tomato,0.1854647475082114,0.8145352524917886
21,chicken duck,69,pie,0.1853572658541336,0.8146427341458664
7,bean sprouts,99,white button mushroom,0.18486227540796207,0.8151377245920379
8,biscuit,18,celery stick,0.1846940677275818,0.8153059322724182
21,chicken duck,52,lettuce,0.1845695867476176,0.8154304132523824
10,bread,99,white button mushroom,0.1845620767592333,0.8154379232407667
43,hamburg,75,pudding,0.18404153591412376,0.8159584640858762
67,pear,69,pie,0.18393664988514513,0.8160633501148549
88,snow peas,98,watermelon,0.18357071573185868,0.8164292842681413
20,cherry,42,green beans,0.1831315933814348,0.8168684066185652
0,almond,69,pie,0.1830674644043666,0.8169325355956334
26,crab,83,sausage,0.18281294117059255,0.8171870588294075
67,pear,91,spring onion,0.1826099496785547,0.8173900503214453
4,avocado,14,candy,0.1822752690294045,0.8177247309705955
23,cilantro mint,63,oyster mushroom,0.1820613149604322,0.8179386850395678
20,cherry,36,french beans,0.18182658987967337,0.8181734101203266
18,celery stick,63,oyster mushroom,0.18155388801141736,0.8184461119885826
68,pepper,85,shellfish,0.18092171776367882,0.8190782822363212
24,coffee,96,tomato,0.18034468453436792,0.8196553154656321
42,green beans,94,tea,0.17949115589112996,0.82050884410887
76,pumpkin,93,strawberry,0.17859702370459063,0.8214029762954094
44,hanamaki baozi,68,pepper,0.17853296983243205,0.821467030167568
32,eggplant,83,sausage,0.17842808667895838,0.8215719133210416
12,cabbage,41,grape,0.17826021310723106,0.8217397868927689
17,cauliflower,61,orange,0.17805207867204997,0.82194792132795
69,pie,82,sauce,0.17722762656785251,0.8227723734321475
21,chicken duck,35,fish,0.1767951941233845,0.8232048058766155
61,orange,71,pizza,0.17479463060440725,0.8252053693955927
40,ginger,89,soup,0.17456027284326658,0.8254397271567334
52,lettuce,97,walnut,0.1743965996768112,0.8256034003231888
36,french beans,49,kiwi,0.17433280911779703,0.825667190882203
27,cucumber,76,pumpkin,0.17401351427503675,0.8259864857249632
14,candy,31,egg tart,0.1728951432865381,0.8271048567134619
25,corn,55,milk,0.17266558265115017,0.8273344173488498
59,olives,82,sauce,0.1725676640523377,0.8274323359476623
52,lettuce,73,pork,0.17247862524550817,0.8275213747544918
66,peanut,76,pumpkin,0.17157480963506355,0.8284251903649364
67,pear,86,shiitake,0.17141361682792144,0.8285863831720786
2,apricot,29,dried cranberries,0.17018782596327053,0.8298121740367295
34,fig,59,olives,0.16976000464308183,0.8302399953569182
26,crab,29,dried cranberries,0.16938466904158755,0.8306153309584124
26,crab,88,snow peas,0.16928159793091024,0.8307184020690898
18,celery stick,95,tofu,0.16820373542192024,0.8317962645780798
41,grape,52,lettuce,0.16803997023052242,0.8319600297694776
36,french beans,50,lamb,0.1675646352098854,0.8324353647901146
